"","volcano.number","volcano.name","country","primary.volcano.type","activity.evidence","last.known.eruption","region","subregion","lat","long","elevation","dominant.rock.type","tectonic.setting","file","slab.dip","slab.depth","slab.strike","slab"
"855",242044,"Hinepuia","Undersea Features","Submarine",NA,NA,"New Zealand to Fiji","Kermadec Islands",-26.39,-177.26,-850,NA,"","Pleistocene",39.4641757445713,-79.4081200209512,179.093592326366,"ker"
"856",243015,"Ata Volcanic Complex","Tonga","Unknown",NA,NA,"New Zealand to Fiji","Tonga Islands",-22.337,-176.21,274,NA,"","Pleistocene",33.3404307848404,-73.7343800775575,201.980626426242,"ker"
"857",243055,"Feinga Seamount","Tonga","Submarine",NA,NA,"New Zealand to Fiji","Tonga Islands",-20.154,-175.163,-393,NA,"Subduction zone / Oceanic crust (< 15 km)","Pleistocene",32.1080983469704,-78.9093119238903,204.981775916318,"ker"
"858",243065,"Unnamed","Tonga","Submarine",NA,NA,"New Zealand to Fiji","Tonga Islands",-19.438,-174.952,-331,NA,"Subduction zone / Oceanic crust (< 15 km)","Pleistocene",35.2433153772792,-83.6367187356438,195.091044097327,"ker"
"859",243095,"Toku","Tonga","Submarine",NA,NA,"New Zealand to Fiji","Tonga Islands",-18.163,-174.181,21,NA,"Subduction zone / Oceanic crust (< 15 km)","Pleistocene",28.1729117486223,-58.2489801948111,198.18183389759,"ker"
"860",245802,"Mago","Fiji","Pyroclastic cone(s)",NA,NA,"New Zealand to Fiji","Fiji Islands",-17.45,-179.15,0,NA,"Intraplate / Oceanic crust (< 15 km)","Pleistocene",40.4994316105125,-518.833740183276,141.326614379631,"ker"
"861",245803,"Katafaga","Fiji","Unknown",NA,NA,"New Zealand to Fiji","Fiji Islands",-17.52,-178.72,0,NA,"Intraplate / Oceanic crust (< 15 km)","Pleistocene",40.743506963694,-494.397135363449,135.073886449843,"ker"
"862",245804,"Kabara","Fiji","Unknown",NA,NA,"New Zealand to Fiji","Fiji Islands",-18.95,-178.95,0,NA,"Intraplate / Oceanic crust (< 15 km)","Pleistocene",34.0811424343656,-575.684570279947,166.428710933827,"ker"
"863",283002,"Sanbesan","Japan","Stratovolcano","Eruption Dated","650 CE","Japan, Taiwan, Marianas","Honshu",35.141,132.622,1126,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,"kur"
"864",283003,"Oki-Dogo","Japan","Shield","Evidence Credible","Unknown","Japan, Taiwan, Marianas","Honshu",36.176,133.334,151,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",24.2022686004639,-413.705963134766,175.491882324219,"kur"
"865",283010,"Izu-Tobu","Japan","Pyroclastic cone(s)","Eruption Observed","1989 CE","Japan, Taiwan, Marianas","Honshu",34.9,139.098,1406,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,"kur"
"866",283020,"Hakoneyama","Japan","Complex","Eruption Dated","2015 CE","Japan, Taiwan, Marianas","Honshu",35.233,139.021,1438,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",39.3925514221191,-116.298614501953,166.835174560547,"kur"
"867",283030,"Fujisan","Japan","Stratovolcano","Eruption Observed","1708 CE","Japan, Taiwan, Marianas","Honshu",35.361,138.728,3776,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",40.6041297912598,-134.662399291992,167.598388671875,"kur"
"868",283031,"Yokodake","Japan","Stratovolcano(es)","Eruption Dated","1200 CE","Japan, Taiwan, Marianas","Honshu",36.087,138.32,2480,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",36.9523086547852,-159.735641479492,182.145706176758,"kur"
"869",283040,"Ontakesan","Japan","Complex","Eruption Observed","2014 CE","Japan, Taiwan, Marianas","Honshu",35.893,137.48,3067,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",34.6999320983887,-218.254623413086,164.901641845703,"kur"
"870",283050,"Hakusan","Japan","Stratovolcano","Eruption Observed","1659 CE","Japan, Taiwan, Marianas","Honshu",36.155,136.771,2702,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",31.1604328155518,-253.194488525391,170.564193725586,"kur"
"871",283060,"Norikuradake","Japan","Stratovolcano(es)","Eruption Dated","50 BCE","Japan, Taiwan, Marianas","Honshu",36.106,137.554,3026,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",34.336612701416,-210.809005737305,169.349273681641,"kur"
"872",283069,"Akandanayama","Japan","Stratovolcano","Evidence Credible","Unknown","Japan, Taiwan, Marianas","Honshu",36.2,137.573,2109,"","","Holocene",33.920223236084,-208.550888061523,171.5048828125,"kur"
"873",283070,"Yakedake","Japan","Stratovolcano(es)","Eruption Observed","1995 CE","Japan, Taiwan, Marianas","Honshu",36.227,137.587,2455,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",33.8654899597168,-207.213943481445,172.308120727539,"kur"
"874",283071,"Washiba-Kumonotaira","Japan","Shield(s)","Evidence Credible","Unknown","Japan, Taiwan, Marianas","Honshu",36.408,137.594,2924,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",33.1756744384766,-204.92578125,175.433135986328,"kur"
"875",283080,"Midagahara","Japan","Stratovolcano","Eruption Observed","1839 CE","Japan, Taiwan, Marianas","Honshu",36.571,137.59,2621,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",32.5419692993164,-205.203826904297,177.943069458008,"kur"
"876",283090,"Niigata-Yakeyama","Japan","Lava dome","Eruption Observed","1998 CE","Japan, Taiwan, Marianas","Honshu",36.921,138.036,2400,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",32.1288261413574,-180.412811279297,184.915390014648,"kur"
"877",283100,"Myokosan","Japan","Stratovolcano","Eruption Dated","750 BCE","Japan, Taiwan, Marianas","Honshu",36.891,138.114,2454,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",32.2417640686035,-175.562210083008,185.159805297852,"kur"
"878",283110,"Asamayama","Japan","Complex","Eruption Observed","2019 CE","Japan, Taiwan, Marianas","Honshu",36.406,138.523,2568,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",34.0339469909668,-149.148483276367,186.600402832031,"kur"
"879",283120,"Kusatsu-Shiranesan","Japan","Stratovolcano(es)","Eruption Observed","2018 CE","Japan, Taiwan, Marianas","Honshu",36.618,138.528,2165,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",32.8860206604004,-150.023315429688,186.882904052734,"kur"
"880",283121,"Shiga","Japan","Shield(s)","Evidence Uncertain","Unknown","Japan, Taiwan, Marianas","Honshu",36.688,138.519,2041,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",32.6342277526855,-151.545394897461,186.941619873047,"kur"
"881",283122,"Harunasan","Japan","Stratovolcano","Eruption Dated","550 CE","Japan, Taiwan, Marianas","Honshu",36.477,138.851,1449,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",32.7265701293945,-130.571075439453,190.158599853516,"kur"
"882",283130,"Akagisan","Japan","Stratovolcano","Evidence Uncertain","Unknown","Japan, Taiwan, Marianas","Honshu",36.56,139.193,1828,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",30.5036926269531,-112.857475280762,193.696655273438,"kur"
"883",283131,"Hiuchigatake","Japan","Stratovolcano","Eruption Observed","1544 CE","Japan, Taiwan, Marianas","Honshu",36.955,139.285,2356,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",29.0526466369629,-114.472915649414,194.285949707031,"kur"
"884",283140,"Nikko-Shiranesan","Japan","Shield","Eruption Observed","1952 CE","Japan, Taiwan, Marianas","Honshu",36.799,139.376,2578,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",28.6463985443115,-107.442230224609,194.611419677734,"kur"
"885",283141,"Nantaisan","Japan","Stratovolcano","Eruption Dated","9540 BCE","Japan, Taiwan, Marianas","Honshu",36.765,139.491,2486,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",28.0006847381592,-102.287887573242,195.386276245117,"kur"
"886",283142,"Omanago Group","Japan","Lava dome(s)","Eruption Dated","3050 BCE","Japan, Taiwan, Marianas","Honshu",36.795,139.507,2341,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",27.8447589874268,-102.047721862793,195.48046875,"kur"
"887",283143,"Takaharayama","Japan","Stratovolcano","Eruption Dated","4570 BCE","Japan, Taiwan, Marianas","Honshu",36.9,139.777,1795,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",25.7467842102051,-91.4297637939453,197.387573242188,"kur"
"888",283150,"Nasudake","Japan","Stratovolcano(es)","Eruption Observed","1963 CE","Japan, Taiwan, Marianas","Honshu",37.125,139.963,1915,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",24.6664295196533,-87.6661605834961,198.721923828125,"kur"
"889",283151,"Numazawa","Japan","Shield","Eruption Dated","3400 BCE","Japan, Taiwan, Marianas","Honshu",37.444,139.566,835,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",27.499361038208,-109.912940979004,197.963317871094,"kur"
"890",283160,"Bandaisan","Japan","Stratovolcano","Eruption Observed","1888 CE","Japan, Taiwan, Marianas","Honshu",37.601,140.072,1816,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",24.9942874908447,-91.9517517089844,199.274291992188,"kur"
"891",283170,"Adatarayama","Japan","Stratovolcano(es)","Eruption Observed","1996 CE","Japan, Taiwan, Marianas","Honshu",37.647,140.281,1728,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",23.8062152862549,-84.6158905029297,199.29963684082,"kur"
"892",283180,"Azumayama","Japan","Stratovolcano(es)","Eruption Observed","1977 CE","Japan, Taiwan, Marianas","Honshu",37.735,140.244,1949,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",24.2366847991943,-87.2062301635742,199.113662719727,"kur"
"893",283190,"Zaozan [Zaosan]","Japan","Complex","Eruption Observed","1940 CE","Japan, Taiwan, Marianas","Honshu",38.144,140.44,1841,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",24.3267574310303,-86.9164810180664,197.453414916992,"kur"
"894",283191,"Hijiori","Japan","Caldera","Evidence Credible","Unknown","Japan, Taiwan, Marianas","Honshu",38.599,140.162,552,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",26.7783737182617,-104.424987792969,195.49787902832,"kur"
"895",283200,"Naruko","Japan","Caldera","Eruption Observed","837 CE","Japan, Taiwan, Marianas","Honshu",38.729,140.734,470,"Rhyolite","Subduction zone / Continental crust (>25 km)","Holocene",24.1073398590088,-83.5091094970703,193.888854980469,"kur"
"896",283210,"Kurikomayama","Japan","Stratovolcano","Eruption Observed","1950 CE","Japan, Taiwan, Marianas","Honshu",38.961,140.788,1627,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",24.3129653930664,-84.2748794555664,192.481491088867,"kur"
"897",283220,"Chokaisan","Japan","Stratovolcano(es)","Eruption Observed","1974 CE","Japan, Taiwan, Marianas","Honshu",39.099,140.049,2236,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",28.0083255767822,-116.46556854248,192.294952392578,"kur"
"898",283230,"Akita-Komagatake","Japan","Stratovolcano(es)","Eruption Observed","1971 CE","Japan, Taiwan, Marianas","Honshu",39.761,140.799,1637,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",25.1824588775635,-90.8782119750977,187.985107421875,"kur"
"899",283240,"Iwatesan","Japan","Complex","Eruption Observed","1919 CE","Japan, Taiwan, Marianas","Honshu",39.853,141.001,2038,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",24.0818214416504,-83.7061767578125,187.916641235352,"kur"
"900",283250,"Hachimantai","Japan","Stratovolcano","Eruption Dated","5350 BCE","Japan, Taiwan, Marianas","Honshu",39.958,140.854,1613,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",24.9617328643799,-90.1621170043945,187.263061523438,"kur"
"901",283260,"Akita-Yakeyama","Japan","Stratovolcano","Eruption Observed","1997 CE","Japan, Taiwan, Marianas","Honshu",39.964,140.757,1366,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",25.528112411499,-94.257568359375,187.025466918945,"kur"
"902",283262,"Megata","Japan","Maar(s)","Eruption Dated","2050 BCE","Japan, Taiwan, Marianas","Honshu",39.95,139.73,291,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",29.3691368103027,-139.573669433594,186.480728149414,"kur"
"903",283270,"Iwakisan","Japan","Stratovolcano","Eruption Observed","1863 CE","Japan, Taiwan, Marianas","Honshu",40.656,140.303,1625,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",27.7246494293213,-117.13151550293,184.86213684082,"kur"
"904",283271,"Towada","Japan","Caldera","Eruption Observed","915 CE","Japan, Taiwan, Marianas","Honshu",40.51,140.88,1011,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",24.6286544799805,-92.2335968017578,186.527648925781,"kur"
"905",283280,"Hakkodasan","Japan","Stratovolcano(es)","Eruption Dated","1550 CE","Japan, Taiwan, Marianas","Honshu",40.659,140.877,1585,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",24.530574798584,-93.1218032836914,186.907516479492,"kur"
"906",283290,"Osorezan","Japan","Stratovolcano","Eruption Observed","1787 CE","Japan, Taiwan, Marianas","Honshu",41.279,141.12,878,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",22.7486171722412,-89.7626419067383,194.124160766602,"kur"
"907",285010,"Oshima-Oshima","Japan","Stratovolcano","Eruption Observed","1790 CE","Japan, Taiwan, Marianas","Hokkaido",41.51,139.367,732,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",29.3010406494141,-164.540481567383,184.942153930664,"kur"
"908",285011,"Esan","Japan","Lava dome(s)","Eruption Observed","1874 CE","Japan, Taiwan, Marianas","Hokkaido",41.805,141.166,618,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",22.9089202880859,-96.0495910644531,205.209884643555,"kur"
"909",285020,"Hokkaido-Komagatake","Japan","Stratovolcano","Eruption Observed","2000 CE","Japan, Taiwan, Marianas","Hokkaido",42.063,140.677,1131,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",24.7313442230225,-117.75016784668,206.252548217773,"kur"
"910",285030,"Toya","Japan","Stratovolcano","Eruption Observed","2001 CE","Japan, Taiwan, Marianas","Hokkaido",42.544,140.839,733,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",25.0647830963135,-126.630363464355,220.499404907227,"kur"
"911",285031,"Niseko","Japan","Stratovolcano(es)","Eruption Dated","4900 BCE","Japan, Taiwan, Marianas","Hokkaido",42.875,140.659,1308,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",25.1460781097412,-142.644653320312,226.331390380859,"kur"
"912",285032,"Yoteizan","Japan","Stratovolcano","Eruption Dated","1050 BCE","Japan, Taiwan, Marianas","Hokkaido",42.827,140.812,1888,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",25.4711399078369,-137.4052734375,227.14453125,"kur"
"913",285034,"Kuttara","Japan","Stratovolcano(es)","Eruption Dated","1820 CE","Japan, Taiwan, Marianas","Hokkaido",42.491,141.16,549,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",24.9883556365967,-114.77702331543,222.488876342773,"kur"
"914",285040,"Shikotsu","Japan","Caldera","Eruption Observed","1979 CE","Japan, Taiwan, Marianas","Hokkaido",42.688,141.38,1320,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",25.8680648803711,-116.486801147461,228.999328613281,"kur"
"915",285041,"Rishirizan","Japan","Stratovolcano","Eruption Dated","5830 BCE","Japan, Taiwan, Marianas","Hokkaido",45.179,141.242,1721,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",31.9066734313965,-254.235687255859,255.349594116211,"kur"
"916",285050,"Tokachidake","Japan","Stratovolcano(es)","Eruption Observed","2004 CE","Japan, Taiwan, Marianas","Hokkaido",43.418,142.686,2077,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",30.5267696380615,-124.962707519531,245.461044311523,"kur"
"917",285060,"Taisetsuzan","Japan","Stratovolcano(es)","Eruption Dated","1739 CE","Japan, Taiwan, Marianas","Hokkaido",43.664,142.854,2291,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",31.4096431732178,-137.024337768555,247.075469970703,"kur"
"918",285061,"Maruyama","Japan","Stratovolcano(es)","Eruption Observed","1898 CE","Japan, Taiwan, Marianas","Hokkaido",43.418,143.031,2013,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",30.8838157653809,-118.005081176758,245.43424987793,"kur"
"919",285070,"Akan","Japan","Caldera","Eruption Observed","2008 CE","Japan, Taiwan, Marianas","Hokkaido",43.384,144.013,1499,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",33.4045524597168,-93.0095443725586,239.255935668945,"kur"
"920",285080,"Kussharo","Japan","Caldera","Eruption Dated","1320 CE","Japan, Taiwan, Marianas","Hokkaido",43.615,144.427,574,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",35.543888092041,-97.7734222412109,244.09440612793,"kur"
"921",285081,"Mashu","Japan","Caldera","Eruption Dated","1080 CE","Japan, Taiwan, Marianas","Hokkaido",43.572,144.561,857,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",35.069709777832,-90.8970260620117,243.953598022461,"kur"
